"Date" "EurUsd" "UsdJpy" "GbpUsd"
"2005-11-08" 1.17680287361145 117.400001525879 1.7424943447113
"2005-11-09" 1.17780089378357 117.73999786377 1.74401366710663
"2005-11-10" 1.16755592823029 117.959999084473 1.74018967151642
"2005-11-11" 1.17350232601166 118.040000915527 1.74079549312592
"2005-11-14" 1.16919410228729 118.790000915527 1.73758924007416
"2005-11-15" 1.17319941520691 118.849998474121 1.73671412467957
"2005-11-16" 1.16770589351654 119.099998474121 1.71889233589172
"2005-11-17" 1.17479825019836 118.809997558594 1.71989738941193
"2005-11-18" 1.17760670185089 119.089996337891 1.71570730209351
"2005-11-21" 1.17369508743286 119.080001831055 1.71609008312225
"2005-11-22" 1.18140470981598 118.860000610352 1.72149634361267
"2005-11-23" 1.18080484867096 118.76000213623 1.72208917140961
"2005-11-24" 1.17810606956482 119.110000610352 1.7225044965744
"2005-11-25" 1.1724978685379 119.639999389648 1.71570730209351
"2005-11-28" 1.18500256538391 118.900001525879 1.72848892211914
"2005-11-29" 1.17680287361145 119.75 1.71688568592072
"2005-11-30" 1.18049812316895 119.720001220703 1.73091232776642
"2005-12-01" 1.17420506477356 120.410003662109 1.73301208019257
"2005-12-02" 1.17189335823059 120.449996948242 1.73391354084015
"2005-12-05" 1.17870318889618 120.839996337891 1.74161410331726
"2005-12-06" 1.17980182170868 120.680000305176 1.74270677566528
"2005-12-07" 1.17179715633392 121.029998779297 1.7350869178772
"2005-12-08" 1.18130695819855 120.389999389648 1.75211131572723
"2005-12-09" 1.18140470981598 120.639999389648 1.75518655776978
"2005-12-12" 1.19560027122498 119.900001525879 1.77459144592285
"2005-12-13" 1.19490015506744 120.040000915527 1.77009952068329
"2005-12-14" 1.19740402698517 117.550003051758 1.77138495445251
"2005-12-15" 1.19670188426971 116.319999694824 1.76528739929199
"2005-12-16" 1.20140314102173 115.639999389648 1.7729868888855
"2005-12-19" 1.20069646835327 116.050003051758 1.76261138916016
"2005-12-20" 1.18749332427979 117.23999786377 1.75660479068756
"2005-12-21" 1.18340396881104 117.480003356934 1.74471354484558
"2005-12-22" 1.18729591369629 116.669998168945 1.73771011829376
"2005-12-23" 1.18719720840454 116.360000610352 1.73340260982513
"2005-12-26" 1.18379628658295 116.599998474121 1.73061275482178
"2005-12-27" 1.18560671806335 117.319999694824 1.73001408576965
"2005-12-28" 1.18480598926544 117.720001220703 1.71969044208527
"2005-12-29" 1.18500256538391 117.809997558594 1.72520887851715
"2005-12-30" 1.18410456180573 117.980003356934 1.72069656848907
"2006-01-02" 1.18169784545898 117.800003051758 1.71918785572052
"2006-01-03" 1.20329701900482 115.980003356934 1.74858808517456
"2006-01-04" 1.21119630336761 116.220001220703 1.75731480121613
"2006-01-05" 1.21069777011871 116 1.75530982017517
"2006-01-06" 1.21540653705597 114.389999389648 1.77078914642334
"2006-01-09" 1.20749616622925 114.540000915527 1.76460218429565
"2006-01-10" 1.20640361309052 114.449996948242 1.76450860500336
"2006-01-11" 1.21390163898468 114.279998779297 1.76669073104858
"2006-01-12" 1.20450007915497 114.629997253418 1.76090443134308
"2006-01-13" 1.2142995595932 114.220001220703 1.77749335765839
"2006-01-16" 1.2116072177887 115.120002746582 1.7664098739624
"2006-01-17" 1.21084439754486 115.584999084473 1.76719033718109
"2006-01-18" 1.21080029010773 115.26000213623 1.76220762729645
"2006-01-19" 1.20910215377808 115.5 1.75700616836548
"2006-01-20" 1.21360695362091 115.269996643066 1.7710086107254
"2006-01-23" 1.23040568828583 114.470001220703 1.78651177883148
"2006-01-24" 1.22649717330933 115.040000915527 1.7834849357605
"2006-01-25" 1.2244998216629 115.769996643066 1.7840895652771
"2006-01-26" 1.22149348258972 116.290000915527 1.7813880443573
"2006-01-27" 1.20939457416534 117.400001525879 1.76769018173218
"2006-01-30" 1.20860517024994 117.620002746582 1.76709651947021
"2006-01-31" 1.21484541893005 117.309997558594 1.778599858284
"2006-02-01" 1.2066947221756 117.970001220703 1.77490639686584
"2006-02-02" 1.20840084552765 118.514999389648 1.778599858284
"2006-02-03" 1.20270371437073 118.889999389648 1.76270473003387
"2006-02-06" 1.19630098342896 119.069999694824 1.74709105491638
"2006-02-07" 1.19929957389832 117.730003356934 1.74660289287567
"2006-02-08" 1.19650137424469 118.48999786377 1.74131083488464
"2006-02-09" 1.19940030574799 118.709999084473 1.74559664726257
"2006-02-10" 1.19070303440094 117.830001831055 1.74459183216095
"2006-02-13" 1.19119942188263 117.529998779297 1.74310171604156
"2006-02-14" 1.19159686565399 117.599998474121 1.73611116409302
"2006-02-15" 1.18859422206879 117.940002441406 1.7403107881546
"2006-02-16" 1.19070303440094 117.459999084473 1.73949348926544
"2006-02-17" 1.19420099258423 118.139999389648 1.74258530139923
"2006-02-20" 1.19340288639069 118.360000610352 1.74489629268646
"2006-02-21" 1.19199454784393 118.785003662109 1.74590146541595
"2006-02-22" 1.19159686565399 118.410003662109 1.74401366710663
"2006-02-23" 1.19219350814819 117.069999694824 1.75220334529877
"2006-02-24" 1.18780362606049 116.839996337891 1.74450039863586
"2006-02-27" 1.18500256538391 116.209999084473 1.73988687992096
"2006-02-28" 1.19300425052643 115.790000915527 1.75420129299164
"2006-03-01" 1.19199454784393 116.059997558594 1.74999558925629
"2006-03-02" 1.20390546321869 115.839996337891 1.75349378585815
"2006-03-03" 1.20460152626038 116.410003662109 1.75589549541473
"2006-03-06" 1.20160531997681 117.589996337891 1.74990367889404
"2006-03-07" 1.18900406360626 117.769996643066 1.73650312423706
