"","date","RAAPL","RM.RF","SMB","HML","RF","RAAPL.RF"
"304",1982-03-16,-0.0166660568562715,-0.06,0.39,-0.28,0.042,-0.0586660568562715
"305",1982-03-17,-0.0517324760580618,-0.15,0.16,-0.09,0.042,-0.0937324760580618
"306",1982-03-18,0.0766285464773586,1.12,-0.05,-0.95,0.042,0.0346285464773586
"307",1982-03-19,0.0863366978192758,0.3,0.47,-0.36,0.042,0.0443366978192758
"308",1982-03-22,0.07249079096453,1.88,-0.29,-1.64,0.042,0.03049079096453
"309",1982-03-23,-0.0140838511243071,0.59,0.01,-0.53,0.042,-0.0560838511243071
"310",1982-03-24,-0.0584069398402229,-0.45,0.5,0.16,0.042,-0.100406939840223
"311",1982-03-25,-0.00754669527040596,0.31,0.36,-0.35,0.042,-0.049546695270406
"312",1982-03-26,-0.0152664278463401,-0.89,0.59,0.34,0.042,-0.0572664278463401
"313",1982-03-29,0.022813123116746,0.12,0.02,-0.22,0.042,-0.019186876883254
"314",1982-03-30,0.0149246521688573,0.01,0.04,0.01,0.042,-0.0270753478311427
"315",1982-03-31,0,-0.22,0.2,0.09,0.042,-0.042
"316",1982-04-01,0.0505490073864134,1.37,-0.36,-1,0.053,-0.0024509926135866
"317",1982-04-02,0,1.06,-0.32,-1.11,0.053,-0.053
"318",1982-04-05,0,-0.31,0.4,-0.15,0.053,-0.053
"319",1982-04-06,-0.00706671971504776,0.48,-0.24,-0.11,0.053,-0.0600667197150478
"320",1982-04-07,-0.0142850429151157,0.15,0.31,-0.21,0.053,-0.0672850429151157
"321",1982-04-08,0.00716802904706386,0.59,-0.04,-0.32,0.053,-0.0458319709529361
"322",1982-04-12,-0.00716802904706386,-0.22,0.17,0.16,0.053,-0.0601680290470639
"323",1982-04-13,-0.082438129660623,-0.04,0.12,0.22,0.053,-0.135438129660623
"324",1982-04-14,0.00778159780950435,-0.17,-0.03,0.23,0.053,-0.0452184021904957
"325",1982-04-15,0.0153838584269282,0.39,0.01,-0.5,0.053,-0.0376161415730718
"326",1982-04-16,0.0300754286679406,0.45,0.02,-0.29,0.053,-0.0229245713320594
"327",1982-04-19,-0.0224713474392633,-0.09,0.18,0.5,0.053,-0.0754713474392633
"328",1982-04-20,-0.0465167833294219,-0.94,0.56,0.7,0.053,-0.0995167833294219
"329",1982-04-21,-0.00798193675715543,0.22,-0.01,0.22,0.053,-0.0609819367571554
"330",1982-04-22,-0.0161284495013477,1.01,-0.45,-0.55,0.053,-0.0691284495013477
"331",1982-04-23,0,1.04,-0.37,-0.76,0.053,-0.053
"332",1982-04-26,0.0241103862585032,0.42,0.02,-0.47,0.053,-0.0288896137414968
"333",1982-04-27,-0.0322732192194479,-0.91,0.43,0.34,0.053,-0.0852732192194479
"334",1982-04-28,-0.0418445990665766,-0.61,0.62,-0.05,0.053,-0.0948445990665766
"335",1982-04-29,0,-0.9,0.46,0.41,0.053,-0.053
"336",1982-04-30,0.00851017047180084,0.17,-0.01,-0.18,0.053,-0.0444898295281992
"337",1982-05-03,0.0333344285947758,0.27,-0.3,0.05,0.053,-0.0196655714052242
"338",1982-05-04,0.0322732192194479,0.59,-0.06,-0.19,0.053,-0.0207267807805521
"339",1982-05-05,-0.0160136459998357,0.12,-0.22,0.12,0.053,-0.0690136459998357
"340",1982-05-06,0.0317608918641478,0.83,-0.15,-0.14,0.053,-0.0212391081358522
"341",1982-05-07,0.0155031096187699,0.69,-0.31,-0.19,0.053,-0.0374968903812301
"342",1982-05-10,-0.0155031096187698,-0.75,0.37,0.11,0.053,-0.0685031096187698
"343",1982-05-11,-0.0317608918641478,0.79,-0.31,-0.46,0.053,-0.0847608918641478
"344",1982-05-12,-0.0244895867826374,-0.31,0.16,0.25,0.053,-0.0774895867826374
"345",1982-05-13,0.00823001356302541,-0.62,0.52,0.02,0.053,-0.0447699864369746
"346",1982-05-14,-0.0418445990665766,-0.13,0.23,-0.05,0.053,-0.0948445990665766
"347",1982-05-17,-0.017240740954642,-1.07,0.32,0.46,0.053,-0.070240740954642
"348",1982-05-18,-0.0175432064561401,-0.82,0.02,0.3,0.053,-0.0705432064561401
"349",1982-05-19,-0.00888838104540422,-0.76,0.16,0.39,0.053,-0.0618883810454042
"350",1982-05-20,0.00888838104540427,-0.44,-0.32,0.3,0.053,-0.0441116189545957
"351",1982-05-21,0.0088100732463488,0.16,-0.37,0.17,0.053,-0.0441899267536512
"352",1982-05-24,0.00873313320979117,-0.08,-0.39,-0.19,0.053,-0.0442668667902088
"353",1982-05-25,0,-0.3,0.11,0.19,0.053,-0.053
"354",1982-05-26,-0.00873313320979116,-1.26,-0.01,0.6,0.053,-0.0617331332097912
"355",1982-05-27,-0.0176984542917532,-0.47,0,-0.01,0.053,-0.0706984542917532
"356",1982-05-28,0,-0.38,0.78,0.01,0.053,-0.053
"357",1982-06-01,-0.0180173418669917,-0.39,-0.22,-0.15,0.043,-0.0610173418669917
"358",1982-06-02,0.0180173418669917,0.31,-0.04,-0.05,0.043,-0.0249826581330083
"359",1982-06-03,-0.0363652738033138,-0.22,-0.01,0.36,0.043,-0.0793652738033138
"360",1982-06-04,-0.0281689806766929,-1.52,0.39,0.82,0.043,-0.0711689806766929
"361",1982-06-07,0,-0.14,-0.47,0.03,0.043,-0.043
"362",1982-06-08,-0.00956879460891046,-0.44,0,0.24,0.043,-0.0525687946089105
"363",1982-06-09,-0.019416734431787,-0.69,-0.26,0.24,0.043,-0.062416734431787
"364",1982-06-10,0.00975549267261868,0.37,-0.16,-0.29,0.043,-0.0332445073273813
"365",1982-06-11,0.0380972446646308,1.52,-0.22,-0.45,0.043,-0.0049027553353692
"366",1982-06-14,0,-1.14,0.38,0.71,0.043,-0.043
"367",1982-06-15,0,-0.37,-0.1,0.25,0.043,-0.043
"368",1982-06-16,0,-0.56,0.55,0.28,0.043,-0.043
"369",1982-06-17,-0.018867208296552,-1.05,0.12,0.72,0.043,-0.061867208296552
"370",1982-06-18,-0.0192300363680788,-0.55,-0.14,0.19,0.043,-0.0622300363680788
"371",1982-06-21,0,-0.07,0.15,-0.18,0.043,-0.043
"372",1982-06-22,0.0380972446646308,0.76,-0.4,-0.71,0.043,-0.0049027553353692
"373",1982-06-23,0.0276497043164632,1.52,-0.49,-1.18,0.043,-0.0153502956835368
"374",1982-06-24,0,-0.19,0.42,0.21,0.043,-0.043
"375",1982-06-25,-0.037038812681088,-0.58,0.33,0.05,0.043,-0.080038812681088
"376",1982-06-28,-0.00947809993192702,0.74,-0.48,-0.6,0.043,-0.052478099931927
"377",1982-06-29,-0.0289855290406975,0.01,-0.3,0.59,0.043,-0.0719855290406975
"378",1982-06-30,0,-0.39,0.68,0.68,0.043,-0.043
"379",1982-07-01,-0.00985160066039351,-0.79,0.37,0.54,0.05,-0.0598516006603935
"380",1982-07-02,-0.0507872956781608,-0.75,0.53,0.45,0.05,-0.100787295678161
"381",1982-07-06,-0.0425571796196729,-0.43,0.02,0.15,0.05,-0.0925571796196729
"382",1982-07-07,0,-0.21,-0.1,0.13,0.05,-0.05
"383",1982-07-08,-0.0444491064330972,0.03,-0.74,-0.16,0.05,-0.0944491064330972
"384",1982-07-09,0.0335206780447426,1.08,-0.16,-0.39,0.05,-0.0164793219552574
"385",1982-07-12,0.02173871615788,0.67,-0.1,0.15,0.05,-0.02826128384212
"386",1982-07-13,0.0625349545539915,-0.12,0.22,-0.33,0.05,0.0125349545539915
"387",1982-07-14,0.0100496118189199,0.6,-0.76,-0.59,0.05,-0.0399503881810801
"388",1982-07-15,0.0198012218157901,0.04,0.16,-0.17,0.05,-0.0301987781842099
"389",1982-07-16,0.0384636289726246,0.43,-0.3,-0.51,0.05,-0.0115363710273754
"390",1982-07-19,0.00938910836462488,-0.25,0.3,0.22,0.05,-0.0406108916353751
"391",1982-07-20,0.0633655004752079,0.53,-0.27,-0.06,0.05,0.0133655004752079
"392",1982-07-21,0,0,0.34,-0.2,0.05,-0.05
"393",1982-07-22,0.00873313320979117,0.03,0.26,0.01,0.05,-0.0412668667902088
"394",1982-07-23,-0.0175432064561401,-0.33,0.39,0.17,0.05,-0.0675432064561401
"395",1982-07-26,-0.045253654848718,-0.7,0.22,0.03,0.05,-0.095253654848718
"396",1982-07-27,0,-0.8,0.49,0.06,0.05,-0.05
"397",1982-07-28,-0.0473990170447717,-1.55,0.11,0.64,0.05,-0.0973990170447717
"398",1982-07-29,0.0380972446646308,-0.16,-0.49,-0.23,0.05,-0.0119027553353692
"399",1982-07-30,0.00930177238014092,-0.45,0.36,0.14,0.05,-0.0406982276198591
"400",1982-08-02,0.0273971803969637,1.56,-0.98,-0.13,0.035,-0.0076028196030363
"401",1982-08-03,-0.065134955682567,-0.83,0.69,0.48,0.035,-0.100134955682567
"402",1982-08-04,-0.00966124175916841,-1.46,0.52,0.85,0.035,-0.0446612417591684
"403",1982-08-05,-0.0396063263073288,-0.81,-0.06,0.63,0.035,-0.0746063263073288
"404",1982-08-06,-0.0101516326537612,-1.2,0.36,0.85,0.035,-0.0451516326537612
"405",1982-08-09,0.0101516326537612,-0.79,-0.9,0.37,0.035,-0.0248483673462388
"406",1982-08-10,0.0588363626754075,-0.17,0.01,0.23,0.035,0.0238363626754075
"407",1982-08-11,0.00947809993192693,-0.33,-0.2,0.61,0.035,-0.0255219000680731
"408",1982-08-12,-0.00947809993192702,-0.3,-0.27,0.66,0.035,-0.044478099931927
"409",1982-08-13,0,1.09,-1.35,0.78,0.035,-0.035
"410",1982-08-16,0.0188672082965518,0.41,0.31,0.45,0.035,-0.0161327917034482
"411",1982-08-17,0.0633655004752079,4.09,-2.43,0.18,0.035,0.0283655004752079
"412",1982-08-18,0,0.12,1.56,-0.41,0.035,-0.035
"413",1982-08-19,0.00873313320979117,0.21,-0.47,0.22,0.035,-0.0262668667902088
"414",1982-08-20,0.0257509114264429,3.08,-1.69,-0.41,0.035,-0.0092490885735571
"415",1982-08-23,0.0414972615557204,2.59,-0.99,-0.72,0.035,0.0064972615557204
"416",1982-08-24,0.0476392299323197,-0.25,1.24,-0.61,0.035,0.0126392299323197
"417",1982-08-25,0.0674367509818847,2,-0.25,-0.97,0.035,0.0324367509818847
"418",1982-08-26,0.0285715434993975,1.07,0.69,-1.12,0.035,-0.0064284565006025
"419",1982-08-27,-0.0505490073864134,-1.07,0.96,-0.46,0.035,-0.0855490073864134
"420",1982-08-30,0.0147051784810065,0.36,-0.34,-0.42,0.035,-0.0202948215189935
"421",1982-08-31,0.0498291945096456,1.43,-0.41,-0.23,0.035,0.0148291945096456
"422",1982-09-01,-0.0281690991873382,-0.88,0.6,0.52,0.024,-0.0521690991873382
"423",1982-09-02,0.041961568958587,1.56,-0.35,-0.7,0.024,0.017961568958587
"424",1982-09-03,0.00682554758715329,1.8,-0.96,-0.61,0.024,-0.0171744524128467
"425",1982-09-07,-0.0559551455928044,-0.96,0.68,0.36,0.024,-0.0799551455928044
"426",1982-09-08,0.0353371282344021,0.67,0.03,-0.36,0.024,0.0113371282344021
"427",1982-09-09,-0.0210520853192865,0.01,0.66,0.03,0.024,-0.0450520853192865
"428",1982-09-10,0.0279720990442313,-0.73,0.47,0.31,0.024,0.0039720990442313
"429",1982-09-13,0.00687245604630385,0.81,-0.79,-0.22,0.024,-0.0171275439536962
"430",1982-09-14,0.0336711829845091,0.81,0.01,-0.29,0.024,0.0096711829845091
"431",1982-09-15,-0.00664414713191361,0.8,-0.2,-0.24,0.024,-0.0306441471319136
"432",1982-09-16,-0.0338994918988994,-0.15,0.57,-0.2,0.024,-0.0578994918988994
"433",1982-09-17,-0.0209053793291836,-0.93,0.64,0.11,0.024,-0.0449053793291836
"434",1982-09-20,0.00701713140925932,-0.11,-0.29,0.13,0.024,-0.0169828685907407
"435",1982-09-21,0.0207607039662281,1.68,-0.73,-0.34,0.024,-0.0032392960337719
"436",1982-09-22,0.0270270358525955,-0.46,0.71,0.46,0.024,0.0030270358525955
"437",1982-09-23,0,-0.19,-0.09,-0.02,0.024,-0.024
"438",1982-09-24,-0.0338994918988994,-0.28,0.52,-0.19,0.024,-0.0578994918988994
"439",1982-09-27,0,0.18,-0.24,0.07,0.024,-0.024
"440",1982-09-28,0.0136980036334572,-0.2,0.44,0.16,0.024,-0.0103019963665428
"441",1982-09-29,0,-1.23,0.5,0.64,0.024,-0.024
"442",1982-09-30,-0.00682554758715343,-0.85,0.56,0.51,0.024,-0.0308255475871534
"443",1982-10-01,0.0136048227307802,1.1,-0.63,0.01,0.028,-0.0143951772692198
"444",1982-10-04,0.0134222131218153,-0.29,0.02,-0.02,0.028,-0.0145777868781847
"445",1982-10-05,0.00664414713191361,0.42,0.12,-0.25,0.028,-0.0213558528680864
"446",1982-10-06,0.0703235310475447,2.92,-1.33,-1.02,0.028,0.0423235310475447
"447",1982-10-07,0.0771847083202923,2.05,-0.51,-0.34,0.028,0.0491847083202923
"448",1982-10-08,0.0716612723102587,1.74,-0.49,0.24,0.028,0.0436612723102587
"449",1982-10-11,0.0210520191297299,2.24,-0.53,0.1,0.028,-0.0069479808702701
"450",1982-10-12,-0.0317465907927294,-0.1,0.26,-0.1,0.028,-0.0597465907927294
"451",1982-10-13,0.0106945716629995,1.8,0.2,-1.06,0.028,-0.0173054283370005
"452",1982-10-14,0.00530469919670737,-1.28,1.41,0.24,0.028,-0.0226953008032926
"453",1982-10-15,-0.0268094539138849,-0.6,0.64,0.13,0.028,-0.0548094539138849
"454",1982-10-18,0.0215047547171777,2.03,-0.85,-0.63,0.028,-0.0064952452828223
"455",1982-10-19,0.0210520191297299,-0.01,0.2,0.29,0.028,-0.0069479808702701
"456",1982-10-20,0.0557070667825745,1.87,-0.55,-0.52,0.028,0.0277070667825745
"457",1982-10-21,0.0243306152440085,0,0.7,-0.78,0.028,-0.0036693847559915
"458",1982-10-22,-0.00481899509340677,0.04,1.16,-0.16,0.028,-0.0328189950934068
"459",1982-10-25,-0.0597155055245812,-3.62,1.46,0.54,0.028,-0.0877155055245812
"460",1982-10-26,0.00511477246169618,0.55,-1.37,-0.14,0.028,-0.0228852275383038
"461",1982-10-27,0.0251886567874902,0.77,0.84,-0.32,0.028,-0.0028113432125098
"462",1982-10-28,0,-1.02,1.14,0.29,0.028,-0.028
"463",1982-10-29,0.00990045612479302,0.26,0.07,0.23,0.028,-0.018099543875207
"464",1982-11-01,0.0527752335287846,1.15,-0.53,-0.3,0.03,0.0227752335287846
"465",1982-11-02,0.0677416005017655,1.53,0.11,-0.03,0.03,0.0377416005017655
"466",1982-11-03,0.0716124907334038,3.56,-1.14,-0.56,0.03,0.0416124907334038
"467",1982-11-04,0.0080966815157595,-0.36,1.04,-0.07,0.03,-0.0219033184842405
"468",1982-11-05,-0.0286299237742997,0.48,0.51,-0.01,0.03,-0.0586299237742997
"469",1982-11-08,-0.0423840835222407,-0.96,1.03,-0.02,0.03,-0.0723840835222407
"470",1982-11-09,0.0340512619710261,1.64,0.05,-0.43,0.03,0.0040512619710261
"471",1982-11-10,0.0369627453255143,-1.05,1.06,-0.01,0.03,0.0069627453255143
"472",1982-11-11,0.0625164156286618,0.44,-0.02,-0.24,0.03,0.0325164156286618
"473",1982-11-12,-0.0191198620828637,-0.98,1.5,0.37,0.03,-0.0491198620828637
"474",1982-11-15,-0.0234370962052507,-1.75,0.37,0.83,0.03,-0.0534370962052507
"475",1982-11-16,-0.0527471124261901,-1.38,-0.51,0.72,0.03,-0.0827471124261901
"476",1982-11-17,0.0448110707749598,1.67,-0.5,-0.48,0.03,0.0148110707749598
"477",1982-11-18,0,0.44,0.38,-0.34,0.03,-0.03
"478",1982-11-19,-0.0160635619381342,-0.67,0.9,0.06,0.03,-0.0460635619381342
"479",1982-11-22,-0.0932895144137615,-1.96,0.72,0.78,0.03,-0.123289514413762
"480",1982-11-23,0.0263156533660381,-0.8,0.42,0,0.03,-0.0036843466339619
"481",1982-11-24,0.0214127796570535,0.72,-0.14,-0.25,0.03,-0.0085872203429465
"482",1982-11-26,-0.017093386015704,0.71,0.08,-0.55,0.03,-0.047093386015704
"483",1982-11-29,-0.00431939364134954,-0.48,0.29,-0.01,0.03,-0.0343193936413495
"484",1982-11-30,0.0988470210909928,2.81,-1.33,-1.33,0.03,0.0688470210909928
"485",1982-12-01,0.0194168695658532,0.34,0.94,-0.63,0.031,-0.0115831304341468
"486",1982-12-02,0,0.01,0.08,0.02,0.031,-0.031
"487",1982-12-03,-0.0233458987014178,-0.08,0.16,0.02,0.031,-0.0543458987014178
"488",1982-12-06,0.0536560830969907,1.8,-1.06,-0.96,0.031,0.0226560830969907
"489",1982-12-07,0.0111311001603044,0.6,0.2,-0.53,0.031,-0.0198688998396956
"490",1982-12-08,-0.0223942599800446,-0.44,0.85,-0.06,0.031,-0.0533942599800446
"491",1982-12-09,-0.0502975988472288,-1.18,0.21,0.56,0.031,-0.0812975988472288
"492",1982-12-10,-0.0741107072001972,-0.59,-0.61,0.37,0.031,-0.105110707200197
"493",1982-12-13,-0.0215977741378756,0.16,-0.59,0.38,0.031,-0.0525977741378756
"494",1982-12-14,-0.00877143450728348,-1.58,0.49,1.41,0.031,-0.0397714345072835
"495",1982-12-15,-0.00441473876562295,-1.69,-0.5,0.83,0.031,-0.0354147387656229
"496",1982-12-16,0.01754320645614,-0.14,-0.26,-0.29,0.031,-0.01345679354386
"497",1982-12-17,0.0467222152916299,1.45,-0.16,-1.09,0.031,0.0157222152916299
"498",1982-12-20,-0.0041577313113428,-0.81,0.44,0.2,0.031,-0.0351577313113428
"499",1982-12-21,0.00829824744441718,1.36,-0.99,-0.27,0.031,-0.0227017525555828
"500",1982-12-22,0.028513296767459,0.24,0.46,-0.39,0.031,-0.002486703232541
"501",1982-12-23,0.0277227769303149,0.58,-0.14,0.03,0.031,-0.0032772230696851
"502",1982-12-27,0.0231656165309592,1.43,-1.05,0.13,0.031,-0.0078343834690408
"503",1982-12-28,-0.00766239922720219,-0.8,0.54,0.45,0.031,-0.0386623992272022
"504",1982-12-29,-0.0352264676709885,0.3,-0.26,-0.11,0.031,-0.0662264676709885
"505",1982-12-30,-0.0448110707749598,-0.58,0.47,0.16,0.031,-0.0758110707749598
"506",1982-12-31,-0.00417509023987177,0.31,0.43,-0.4,0.031,-0.0351750902398718
"507",1983-01-03,-0.0471225269502065,-1.45,0.79,0.99,0.033,-0.0801225269502065
"508",1983-01-04,0.0554553485014212,1.67,-1.3,-0.16,0.033,0.0224553485014212
"509",1983-01-05,0.00414051613307439,0.5,0.23,0.22,0.033,-0.0288594838669256
"510",1983-01-06,-0.0379043893216479,2.28,-0.5,-0.46,0.033,-0.0709043893216479
"511",1983-01-07,-0.0574072714715924,0.08,0.64,0.08,0.033,-0.0904072714715924
"512",1983-01-10,0.0444489293685361,1.12,0.07,-0.53,0.033,0.0114489293685361
"513",1983-01-11,0.0129583421030564,-0.55,0.64,0.17,0.033,-0.0200416578969436
"514",1983-01-12,0.0542971154471138,0.62,0.12,-0.08,0.033,0.0212971154471138
"515",1983-01-13,0,-0.49,0.39,0.04,0.033,-0.033
"516",1983-01-14,0.0706130971444214,0.61,0.44,-0.11,0.033,0.0376130971444214
"517",1983-01-17,0.0335272421580787,0.19,0.49,-0.39,0.033,0.0005272421580787
"518",1983-01-18,-0.022221661708991,-0.14,0.13,-0.15,0.033,-0.055221661708991
"519",1983-01-19,0.00746222219852296,-0.75,0.1,0.05,0.033,-0.025537777801477
"520",1983-01-20,0.105731503111449,0.47,-0.42,0.07,0.033,0.072731503111449
"521",1983-01-21,0,-1.52,0.53,0.54,0.033,-0.033
"522",1983-01-24,-0.0585388827729341,-2.75,-0.27,0.83,0.033,-0.0915388827729341
"523",1983-01-25,0.0382631523852907,1.14,-0.37,-0.19,0.033,0.0052631523852907
"524",1983-01-26,0.0401426366928182,0.05,0.84,-0.44,0.033,0.0071426366928182
"525",1983-01-27,0.0665869384395546,1.76,-0.43,-0.67,0.033,0.0335869384395546
"526",1983-01-28,0.00611582480357064,0.22,0.51,-0.22,0.033,-0.0268841751964294
"527",1983-01-31,-0.00305323699494324,0.57,-0.06,-0.26,0.033,-0.0360532369949432
"528",1983-02-01,0.0211794438465679,-1.15,1.02,0.65,0.032,-0.0108205561534321
"529",1983-02-02,0.0265877648324781,0.01,-0.03,0.43,0.032,-0.0054122351675219
"530",1983-02-03,0.0400078956381747,0.72,-0.14,0.27,0.032,0.0080078956381747
"531",1983-02-04,-0.0141036792669138,1.27,-0.22,-0.62,0.032,-0.0461036792669138
"532",1983-02-07,-0.0405878406291765,0.51,0.02,0.32,0.032,-0.0725878406291765
"533",1983-02-08,-0.00891479391489798,-0.71,0.59,0.31,0.032,-0.040914793914898
"534",1983-02-09,0.00891479391489807,-0.36,0.66,-0.08,0.032,-0.0230852060851019
"535",1983-02-10,0.0630592257762917,1.5,-0.35,-0.54,0.032,0.0310592257762917
"536",1983-02-11,0.0327877353670996,0.15,0.35,-0.42,0.032,0.000787735367099598
"537",1983-02-14,-0.00539051012821969,0.87,-0.15,-0.89,0.032,-0.0373905101282197
"538",1983-02-15,-0.0190989572265185,-0.2,0.57,-0.39,0.032,-0.0510989572265185
"539",1983-02-16,-0.0194708415201318,-0.52,0.52,0.34,0.032,-0.0514708415201318
"540",1983-02-17,-0.0112988116393447,-0.06,-0.06,0.08,0.032,-0.0432988116393447
"541",1983-02-18,0.0307696531594764,0.42,0.3,-0.03,0.032,-0.0012303468405236
"542",1983-02-22,0.0244894673547382,-1.33,0.52,0.66,0.032,-0.0075105326452618
"543",1983-02-23,0.00803167070720206,0.76,-0.52,-0.06,0.032,-0.0239683292927979
"544",1983-02-24,0.0263203492881555,1.64,-0.81,-0.44,0.032,-0.0056796507118445
"545",1983-02-25,-0.0289904117403496,0.09,-0.06,0.49,0.032,-0.0609904117403496
"546",1983-02-28,-0.0243569079431108,-0.99,0.77,0.45,0.032,-0.0563569079431108
"547",1983-03-01,0.0163036768195258,1.54,-1.16,0.54,0.027,-0.0106963231804742
"548",1983-03-02,0.0080532311235851,0.86,-0.16,-0.14,0.027,-0.0189467688764149
"549",1983-03-03,-0.0326095207662525,0.74,0.11,0.18,0.027,-0.0596095207662525
"550",1983-03-04,-0.0139075287360563,0.18,0.17,0.39,0.027,-0.0409075287360563
"551",1983-03-07,-0.0198013222006301,0.01,0.36,0.16,0.027,-0.0468013222006301
"552",1983-03-08,-0.031936173471574,-1.35,0.72,0.7,0.027,-0.058936173471574
"553",1983-03-09,0.0290699972368223,0.89,-0.23,-0.4,0.027,0.0020699972368223
"554",1983-03-10,-0.0144293692452332,-0.5,0.9,0.12,0.027,-0.0414293692452332
"555",1983-03-11,-0.0146406279915891,-0.34,0.14,0.17,0.027,-0.0416406279915891
"556",1983-03-14,-0.0238801988646412,-0.43,-0.17,0.38,0.027,-0.0508801988646412
"557",1983-03-15,0.014991817819237,0.2,-0.44,0.21,0.027,-0.012008182180763
"558",1983-03-16,0,-0.76,0.8,0.48,0.027,-0.027
"559",1983-03-17,0.00888838104540427,-0.21,-0.14,0.2,0.027,-0.0181116189545957
"560",1983-03-18,0.0146406279915891,0.21,0.25,-0.22,0.027,-0.0123593720084109
"561",1983-03-21,0.022993188413701,0.68,-0.34,-0.1,0.027,-0.004006811586299
"562",1983-03-22,0.0112988116393447,-0.2,0.61,-0.05,0.027,-0.0157011883606553
"563",1983-03-23,-0.048932628044635,1.23,-0.43,-0.24,0.027,-0.075932628044635
"564",1983-03-24,0.0175432064561402,0.39,0.23,0.1,0.027,-0.0094567935438598
"565",1983-03-25,0,-0.28,0.45,-0.19,0.027,-0.027
"566",1983-03-28,-0.0145978827960014,-0.58,0.11,0.1,0.027,-0.0415978827960014
"567",1983-03-29,0.0289908498114352,-0.17,0.03,-0.15,0.027,0.0019908498114352
"568",1983-03-30,0.0113630065615621,0.96,-0.5,-0.34,0.027,-0.0156369934384379
"569",1983-03-31,-0.0462532042570225,-0.21,0.33,0.06,0.027,-0.0732532042570225
"570",1983-04-04,-0.0269864043181498,-0.07,-0.48,0.29,0.036,-0.0629864043181498
"571",1983-04-05,-0.0184042133958403,-0.59,0.68,0.13,0.036,-0.0544042133958403
"572",1983-04-06,-0.00933630327983988,-0.67,-0.21,0.66,0.036,-0.0453363032798399
"573",1983-04-07,-0.00941863894996283,0.33,-0.22,0.3,0.036,-0.0454186389499628
"574",1983-04-08,-0.00632874023853001,0.58,-0.1,0.08,0.036,-0.04232874023853
"575",1983-04-11,0.0555718499544546,1.28,-0.41,-0.41,0.036,0.0195718499544546
"576",1983-04-12,0.020801798111893,0.44,0.16,-0.16,0.036,-0.015198201888107
"577",1983-04-13,0.0346884927451515,0.7,0.29,-0.19,0.036,-0.0013115072548485
"578",1983-04-14,0.0224713851471152,0.83,0.3,-0.25,0.036,-0.0135286148528848
"579",1983-04-15,0.0165282411135154,0.5,0.16,-0.04,0.036,-0.0194717588864846
"580",1983-04-18,0.0269541171600879,0.6,-0.01,-0.05,0.036,-0.0090458828399121
"581",1983-04-19,-0.0106946229065037,-0.62,0.38,0.04,0.036,-0.0466946229065037
"582",1983-04-20,0.0849925348553281,1.12,-0.23,-0.19,0.036,0.0489925348553281
"583",1983-04-21,0.0268008628622478,-0.24,0.57,0.18,0.036,-0.0091991371377522
"584",1983-04-22,-0.0194168188903581,0.22,0.3,-0.01,0.036,-0.0554168188903581
"585",1983-04-25,-0.047689219563742,-0.93,0.25,0.36,0.036,-0.083689219563742
"586",1983-04-26,0.0278834299155736,1.48,-0.93,-0.02,0.036,-0.0081165700844264
"587",1983-04-27,-0.0100497023175376,-0.11,0.24,-0.02,0.036,-0.0460497023175376
"588",1983-04-28,0.0100497023175375,0.87,-0.25,-0.04,0.036,-0.0259502976824625
"589",1983-04-29,0.00994970986208137,0.75,-0.03,-0.28,0.036,-0.0260502901379186
"590",1983-05-02,-0.0301511371787817,-1.25,0.68,0.28,0.033,-0.0631511371787817
"591",1983-05-03,-0.0102558403735924,0.01,-0.16,0.12,0.033,-0.0432558403735924
"592",1983-05-04,0.0600185926503308,0.83,0.27,-0.17,0.033,0.0270185926503308
"593",1983-05-05,0.0634761330800026,0.83,0.52,-0.24,0.033,0.0304761330800026
"594",1983-05-06,0.00454516617214235,1.15,0.29,-0.29,0.033,-0.0284548338278577
"595",1983-05-09,-0.0136979475888128,0.01,0.56,-0.16,0.033,-0.0466979475888128
"596",1983-05-10,0.00687242783206,0.22,0.64,0.07,0.033,-0.02612757216794
"597",1983-05-11,-0.025437407514847,-0.57,0.19,0.38,0.033,-0.058437407514847
"598",1983-05-12,-0.00941123890228052,-0.36,0.27,-0.08,0.033,-0.0424112389022805
"599",1983-05-13,0.00471669083749111,0.44,0.46,-0.21,0.033,-0.0282833091625089
"600",1983-05-16,-0.0262215146218407,-0.98,-0.31,0.07,0.033,-0.0592215146218407
